,uberID,RA,DEC,z,mstar,environment,cluster_mass,cluster_name,cluster_radius
34773,130980975610629,130.664691295243,-1.0824976406349,0.39468,266294890000.0,Field,,,
34774,136020783602351,136.245309541588,2.1379430123300502,0.25103,16397171000.0,Field,,,
34775,134000720908532,133.904536397027,0.7200592960311251,0.29998,61790810000.0,Field,,,
34776,135020859108973,135.174147159648,2.7615414975412897,0.22363,31212069000.0,Field,,,
34777,132981148208482,132.502005817791,-1.28462881933168,0.26973,108599615000.0,Field,,,
34778,136000484507184,136.127146277625,0.593201448904279,0.35011,39530545000.0,Field,,,
34779,135020859408496,135.173823513861,2.71662337446485,0.20047,29628127000.0,Field,,,
34780,133980222304070,134.374158212239,-1.7001330797465102,0.15553,46835315000.0,Field,,,
34781,128990407009744,129.200124266261,-0.165832082113813,0.17727,11071914000.0,Field,,,
34782,130980926008641,130.71128086659,-1.26966751713515,0.20736,44453642000.0,Field,,,
34783,133010651311906,132.970027777314,2.03770901093847,0.32216,76230795000.0,Field,,,
34784,133980152002909,134.440449391974,-1.80937839913184,0.28065,69752040000.0,Field,,,
34785,132000249211832,132.348702624606,1.03073980834325,0.16521,34391843000.0,Field,,,
34786,139000056304336,139.530377240952,0.324941376885396,0.30877,122767290000.0,Field,,,
34787,140001095307192,139.551752793543,0.593954886647857,0.19812,45142876000.0,Field,,,
34788,131010245306698,131.352454157325,1.5473396645453,0.06496,2979293700.0,Field,,,
34789,132990305804963,133.295316609584,-0.616066880866848,0.23476,134137020000.0,Field,,,
34790,132990849709051,132.783147360653,-0.2306654815626369,0.08703,2596624600.0,Field,,,
34791,131001089908157,130.556827054622,0.684917553908014,0.34186,67349004000.0,Field,,,
34792,133990004407682,134.57916575006,-0.359931663459085,0.08775,1380195700.0,Field,,,
34793,132020223108116,132.77370993541402,2.68086337319719,0.30897,34689070000.0,Field,,,
34794,129010558204019,129.05770866279698,1.29512909790302,0.28749,69079050000.0,Field,,,
34795,130980936503903,130.701393219767,-1.7158223377083102,0.18748,33144627000.0,Field,,,
34796,138020976110185,138.063782022916,2.87566698212831,0.15446,4868893700.0,Field,,,
34797,136020645706027,136.375257851541,2.48414921974909,0.1874,19883952000.0,Field,,,
34798,140000353204855,140.250878559306,0.373765120990265,0.35211,33744978000.0,Field,,,
34799,133980206809189,134.388733597574,-1.21806035561257,0.19243,7981132000.0,Field,,,
34800,137020892304560,137.142909147115,2.34600861677977,0.16492,16518234000.0,Field,,,
34801,128990065202167,129.521981149352,-0.8792394845446941,0.16809,19826460000.0,Field,,,
34802,135000916206747,134.720647751976,0.55198813639604,0.37793,68954690000.0,Field,,,
34803,138021144206226,137.90550352331698,2.50279007271429,0.28087,69771936000.0,Field,,,
34804,134021019310019,134.023067525548,2.86005377417973,0.12701,27072457000.0,Field,,,
34805,130990108706957,131.481010552443,-0.428202088834674,0.15435,53437805000.0,Field,,,
34806,136000504601855,136.108189401233,0.0913412156595255,0.14349,21214600000.0,Field,,,
34807,136020625210822,136.394624981094,2.9356955565310603,0.09352,2067422300.0,Field,,,
34808,130980938202972,130.699733645135,-1.80342082854165,0.21802,5778562600.0,Field,,,
34809,131010247707840,131.350137815584,1.65484893729642,0.26534,118720290000.0,Field,,,
34810,133980154302544,134.438269514864,-1.84376562163314,0.33243,11956642000.0,Field,,,
34811,130000657405527,129.964299609776,0.4371382855017199,0.14417,14900863000.0,Field,,,
34812,139000621810894,138.997939728932,0.942284254008821,0.21449,8734649000.0,Field,,,
34813,136991047711415,136.596798543274,-0.0084538150789124,0.20189,58918960000.0,Field,,,
34814,137021006103125,137.035691600902,2.21082773167378,0.10024,20229224000.0,Field,,,
34815,133980207908133,134.387703293714,-1.31743567394348,0.14755,3769297200.0,Field,,,
34816,138000547010786,138.068264906735,0.932362037362268,0.05417,37914608000.0,Field,,,
34817,130990109606002,131.480278099847,-0.517921270875404,0.18923,21593393000.0,Field,,,
34818,139000058905222,139.52792241003098,0.40839692776661,0.30292,117297680000.0,Field,,,
34819,136991045110945,136.599311483855,-0.0527229759076747,0.12409,3009226800.0,Field,,,
34820,129010560802995,129.05526011553698,1.19859171768903,0.20029,38579940000.0,Field,,,
34821,133980225603939,134.371051802806,-1.7123749624746,0.28212,109222180000.0,Field,,,
34822,131010249108008,131.348997198759,1.67066382790301,0.15131,11554071000.0,Field,,,
34823,133980209907685,134.385821422374,-1.3596725638277098,0.28101,92461300000.0,Field,,,
34824,128990410710098,129.196591709988,-0.132433680823723,0.07584,7624228400.0,Field,,,
34825,137000511003078,137.10213603258998,0.206469994497333,0.28592,68756920000.0,Field,,,
34826,130980991505943,130.649566471715,-1.52362878145548,0.21133,84496240000.0,Field,,,
34827,133980145605931,134.446399037663,-1.52480165027339,0.10394,16273596000.0,Field,,,
34828,135000780710874,134.848173170481,0.940563032152486,0.25608,52129346000.0,Field,,,
34829,128990121800422,129.468485827315,-1.04367826718627,0.07874,1353871500.0,Field,,,
34830,130990595208239,131.022913189534,-0.307525450947942,0.15458,47185166000.0,Field,,,
34831,130020165003360,130.828285758906,2.2329148451614302,0.14678,3930486000.0,Field,,,
34832,138000710107056,137.914668768488,0.5810821350100001,0.14559,12675245000.0,Field,,,
34833,130990605704308,131.012932407698,-0.677676589128962,0.21503,64616190000.0,Field,,,
34834,141001021009177,140.62189575748002,0.7807197532902801,0.16461,84311245000.0,Field,,,
34835,135021022101014,135.020634301857,2.01206340006249,0.21446,27137990000.0,Field,,,
34836,136020648207295,136.37291759697598,2.6035860292767303,0.10024,56259220000.0,Field,,,
34837,133980127310298,134.46355588091498,-1.11353214985954,0.05981,31139211000.0,Field,,,
34838,134000764503256,133.863461211547,0.223260287669657,0.22366,42924470000.0,Field,,,
34839,135000183607777,135.410511817911,0.648932317834597,0.2033,49445030000.0,Field,,,
34840,133010606205387,133.01256662224702,1.42378034859743,0.05081,17569513000.0,Field,,,
34841,137020865207755,137.168382598472,2.64692563183684,0.13661,2837615600.0,Field,,,
34842,130980940903412,130.697156947899,-1.76202854857158,0.27124,61831127000.0,Field,,,
34843,139000774307315,138.854186490201,0.605465451303751,0.33115,149893300000.0,Field,,,
34844,132990346110439,133.257462234986,-0.1003803386044679,0.21113,22565183000.0,Field,,,
34845,133990010207078,134.57371426286198,-0.416852404275709,0.22538,62131890000.0,Field,,,
34846,133980195012284,134.39979531267,-0.92656396993768,0.19047,55387394000.0,Field,,,
34847,132000552302062,132.063382280929,0.1108098612268,0.15571,57488605000.0,Field,,,
